datetime,pm25,latitude,longitude,sensor_id,location_id
2026-09-06T10:00:00Z,2.0,40.92460599999999,-75.06782499999998,1771,979
2021-08-09T11:00:00Z,12.0,27.9958,113.18169999999999,31096,9876
2021-08-09T11:00:00Z,27.0,39.2133,117.1837,18492,6542
2025-11-27T12:52:07Z,2.0,-41.111,146.836,14451,5477
2026-09-06T10:00:00Z,4.4,48.3641660000587,2.2369439998826035,9681,4092
2021-08-09T11:00:00Z,28.0,38.492799999999995,112.70029999999998,31260,9903
2026-09-06T10:00:00Z,3.5,40.8197,-73.9481,673,384
2019-03-06T18:00:00Z,5.0,33.007801,-80.964996,2330,1300
2021-08-09T11:00:00Z,6.0,22.4853,113.4411,30099,9696
2020-12-31T16:00:00Z,58.0,34.5814,105.7281,29642,9610
2021-08-09T11:00:00Z,15.0,37.92509999999999,102.6201,27879,9228
2023-10-11T10:00:00Z,6.279,40.91444502156321,38.39856425786321,2078730,3548
2026-01-23T13:00:00Z,2.2,58.40878,15.631343,1562141,270745
2026-09-06T11:00:00Z,5.0,34.91263,-80.874283,21753,7507
2018-04-25T00:00:00Z,15.3,48.8594439994682,2.351111,15303,5681
2026-09-06T11:00:00Z,0.5,45.556979,-122.61246,17142171,6474550
2021-08-09T11:00:00Z,9.0,19.9736,110.51109999999998,237024,43529
2022-09-30T04:00:00Z,5.9,-33.8938889,151.0452778,21605,602
2020-12-31T17:00:00Z,19.0036,53.755652,16.089278,22591,7763
2021-08-09T11:00:00Z,19.0,38.8632,115.49299999999998,27118,9107
2021-08-09T11:00:00Z,27.0,37.523599999999995,122.0508,33079,10204
2019-11-21T19:00:00Z,13.0,38.51091,-122.806141,20537,7112
2021-08-09T11:00:00Z,13.0,38.4418,106.2266,21530,7389
2023-09-23T12:00:00Z,24.7,41.101315,29.024493,7016768,5333
2020-12-01T00:00:00Z,3.89,51.521451,-0.092771,1296179,223768
2026-09-06T08:00:00Z,109.0,-45.579045667164,-72.049964505825,1738,73
2021-08-09T11:00:00Z,11.0,38.94220000000001,100.41539999999999,236235,43303
2026-09-06T11:00:00Z,4.4,43.668502,-79.760339,10017217,2966040
2021-08-09T11:00:00Z,37.0,35.1044,119.3266,236994,43475
2026-09-06T08:00:00Z,27.0,-29.970390235273,-71.336038250122,4572,2422
2026-09-06T11:00:00Z,0.0,27.24501278962167,-80.25622723793907,15263429,6215218
2026-09-06T11:00:00Z,0.4,32.768010606135064,-117.12639541462805,16303572,6354808
2026-01-01T18:00:00Z,53.6,48.9477,-122.1471,15936,5871
2026-09-06T10:00:00Z,2.7,52.053811000085844,20.429891999985866,35732,10724
2021-08-09T11:00:00Z,15.0,29.8279,106.3787,236532,43356
2024-01-29T20:00:00Z,9.67868954,44.3488680301443,26.0336260914258,1320340,9361
2026-09-06T11:00:00Z,3.5,37.638778,-97.309197,16303577,6354809
2026-08-03T17:00:00Z,0.0,35.953902,-107.348343,16304258,6354991
2026-09-06T11:00:00Z,4.4,47.819716,-122.1431801,16361105,6368291
2021-08-09T11:00:00Z,3.0,46.6937,131.1511,32063,10036
2021-08-09T11:00:00Z,9.0,25.8417,98.8546,26899,9068
2019-12-27T09:00:00Z,23.0,29.818100000000005,114.3036,20751,7208
2026-09-06T10:00:00Z,7.9,34.843899,-82.414597,2079,881
2026-09-06T10:00:00Z,1.18,36.186200000337294,-5.380800000355316,1308669,4182
2026-05-20T12:00:00Z,8.7,10.6417,122.231,16304925,6355079
2019-01-04T15:00:00Z,19.2,39.80834,-83.88711,2425,1351
2026-09-06T11:27:00Z,0.84,43.6175,25.3499,2089745,358699
2022-12-18T12:00:00Z,18.053,40.20636833688903,29.187932849552883,2361328,411408
2022-02-09T00:00:00Z,19.0444788336842,40.437622,-79.979849,41958,26176
2021-08-09T11:00:00Z,6.0,38.51670000000001,102.1692,236302,43308
2025-11-13T22:00:00Z,3.9,46.921,-116.89625,25510,8745
2019-11-26T17:00:00Z,16.0,41.5280575,-122.3644245,20520,7102
2025-12-08T14:00:00Z,12.3,49.73244857793753,13.402280807865045,10773,3972
2023-09-23T12:00:00Z,86.6,41.013611,29.162222,7017786,5379
2023-09-23T12:00:00Z,0.4,41.251123,29.038281,7017782,5813
2021-08-09T11:00:00Z,52.0,30.6243,117.5038,237337,43589
2017-04-28T18:00:00Z,4.3,47.803421,-104.485619,878,389
2024-03-04T10:00:00Z,6.07340002,47.839999999465924,16.528059999999996,30309,3422
2023-09-23T12:00:00Z,10.0,41.057672,28.945682,7017783,5780
2023-09-23T12:00:00Z,6.6,40.987368,28.72999,7017784,5781
2021-08-09T11:00:00Z,5.0,44.01420000000001,87.3095,237417,43405
2023-09-23T12:00:00Z,11.0,41.087733,28.982773,7017785,3517
2026-09-06T10:00:00Z,5.2,42.5047,-87.8111,2932,1656
2026-09-06T10:00:00Z,3.5,33.5694,-112.1915,964,550
2026-09-06T11:00:00Z,0.3,48.56542372064332,-123.48743515898661,17142501,6474595
2023-04-27T08:00:00Z,11.761,41.181944,27.816944,2078844,368982
2026-09-06T11:00:00Z,11.9,47.56294701698008,-122.0898984744959,15263938,6215288
2021-05-10T16:00:00Z,2.23,-37.6552277,144.941116,22319,7501
2023-09-23T12:00:00Z,23.2,41.038333,28.888056,7018344,5779
2023-09-23T12:00:00Z,21.1,41.206735239266635,28.74511221839625,7018345,368842
2025-12-02T06:00:00Z,61.459166666667,43.728017,20.693602,7018346,784160
2023-09-23T12:00:00Z,27.3,41.014722,28.954721999999997,7018348,5802
2026-09-06T10:00:00Z,2.0,47.808226,-117.34327,15907,5859
2026-09-06T10:00:00Z,4.2,52.08227700020784,21.124598000246092,2589398,461706
2021-08-09T11:00:00Z,16.0,39.9726,116.08799999999998,237888,43641
2024-10-01T15:00:00Z,4.9,32.5214,-84.9436,1773,981
2026-09-05T12:00:00Z,3.9,29.162942,-98.589126,2071335,367405
2023-09-23T12:00:00Z,12.5,41.015278,29.024999999999995,7018340,5788
2023-09-23T12:00:00Z,14.0,41.031781790808964,28.842847815273256,7018341,368808
2023-09-23T12:00:00Z,16.0,40.89,29.2075,7018342,5786
2023-09-23T12:00:00Z,15.0,40.843497848544786,29.302107900485982,7018343,368804
2023-10-11T10:00:00Z,29.65,36.99190371532923,35.326057728836055,2078761,368926
2021-08-09T11:00:00Z,16.0,41.8391,123.7086,26754,9045
2021-08-09T11:00:00Z,8.0,32.4287,105.8628,21965,7573
2021-08-09T11:00:00Z,25.0,41.753800000000005,86.1472,32796,10156
2026-09-06T10:00:00Z,8.0,42.974461,-81.200858,2705,1535
2021-08-09T11:00:00Z,10.0,31.479700000000005,92.05060000000002,22251,7647
2026-09-06T10:00:00Z,2.0,34.8416,-118.8647,24587,8467
2026-09-06T10:00:00Z,2.5,39.8134,-120.4707,1140,659
2024-01-29T19:00:00Z,9.0,43.48055554946381,-8.24138888,6197,2920
2020-12-01T00:00:00Z,4.59,51.555387,-0.116092,1296191,223771
2026-08-20T23:00:00Z,0.4,20.388888888889,-99.972147222222,1352718,235232
2026-01-09T02:00:00Z,4.0,28.380160000204015,-16.368329999674238,23148,7987
2021-08-09T11:00:00Z,13.0,41.1694,80.29200000000002,27650,9197
2020-12-31T16:00:00Z,19.0,43.72559999999999,126.67719999999998,30970,9855
2026-09-06T10:00:00Z,5.0,39.565601,-77.721901,1934,1081
2021-08-09T11:00:00Z,14.0,25.8481,114.9461,26536,9006
2020-11-24T18:00:00Z,0.5,47.140499,-122.299202,4092,2269
2026-09-05T12:00:00Z,6.0,30.627409,-96.362842,1316523,228437
2026-03-29T00:00:00Z,5.0,51.05624999937828,-2.6834500002765918,1999692,2389
2026-09-06T10:00:00Z,6.3,29.170799,-82.1008,2441,1362
2026-09-06T11:00:00Z,4.2,40.571259,-105.079765,2397,1331
2021-08-09T11:00:00Z,4.0,47.43110000000001,128.5159,22407,7700
2021-07-19T21:00:00Z,46.0,27.2317,111.4733,33234,10230
2026-09-06T11:00:00Z,0.0,50.8465,-119.076,17144425,6474855
2024-01-29T19:00:00Z,23.327,48.9308357194684,21.9136219,13501,5216
2021-08-09T11:00:00Z,7.0,30.8064,106.056,29305,9545
2021-08-09T11:00:00Z,23.0,31.050700000000003,121.7965,237503,43551
2021-08-09T11:00:00Z,14.0,41.7173,86.2357,28383,9321
2026-09-06T11:00:00Z,0.9,35.31852,120.84966,16305262,6355080
2020-03-19T14:00:00Z,4.0,35.4079055,-120.546649,20568,7135
2021-08-09T11:00:00Z,40.0,31.920000000000005,120.302,28180,9284
2026-09-06T10:00:00Z,10.2,39.0242,-95.71139999999998,25081,1155
2022-02-09T00:00:00Z,16.9488480951616,40.4783,-79.970377,5971893,938279
2021-08-09T11:00:00Z,14.0,40.0583,117.4067,237671,43419
2020-12-01T00:00:00Z,4.98,51.550067,-0.117987,1295957,223703
2026-09-06T11:00:00Z,13.478,-33.913833,18.425167,1304777,225817
2026-09-05T11:00:00Z,8.4,40.5279685237137,44.71188951868399,16366166,6368959
2026-09-06T11:00:00Z,22.7,13.695561,100.647615,1304378,225604
2021-08-09T11:00:00Z,8.0,21.8947,111.9765,237458,43387
2023-06-22T06:00:00Z,0.012,38.498056,27.067778,2078521,368929
2026-09-06T10:00:00Z,2.8,44.624399,-123.940064,2018386,356092
2024-04-23T00:00:00Z,84.0,37.49128100000001,126.72418900000001,8537664,2622840
2026-09-06T11:00:00Z,17.0,36.420285,129.3637254,8537665,2623627
2026-09-06T11:00:00Z,1.0,36.344444,127.437222,8537667,2623341
2024-04-12T22:00:00Z,30.0,37.13235600000001,126.92018600000002,8537668,2623765
2026-04-03T22:00:00Z,13.0,37.138467,127.54645000000001,8537674,2622562
2024-07-11T16:00:00Z,25.0,37.4112,127.25790000000002,8540026,2622745
2026-09-06T11:00:00Z,22.0,35.56964,129.22602000000003,8533901,2622821
2026-09-06T10:00:00Z,9.6,38.8386,-94.7464,24931,1684
2026-09-06T11:00:00Z,16.0,35.493249999999996,129.305696,8533906,2623312
2026-09-06T11:00:00Z,1.0,37.141026399999994,127.1960051,8533907,2623635
2026-09-06T11:00:00Z,12.0,35.6473136,127.52117750000001,8533911,2622596
2026-09-06T11:00:00Z,12.0,36.10605,128.41869999999997,8533913,2622833
2018-03-09T20:00:00Z,0.8,42.31411,-122.87923,3136,1777
2026-09-06T11:00:00Z,10.0,35.22933,126.86186,8533918,2623285
2026-09-06T11:00:00Z,3.0,37.58016700000001,127.044856,8533919,2622586
2026-09-06T11:00:00Z,17.0,36.363249,129.389769,8533920,2622912
2026-09-06T11:00:00Z,7.0,35.88027399999999,128.562491,8533922,2623232
2026-09-06T11:00:00Z,9999.0,37.49659,126.487769,8533928,2623734
2026-09-06T11:00:00Z,21.0,35.129493,129.086128,8533933,2622981
2026-09-06T11:00:00Z,7.0,37.524793499999994,129.1140452,8533934,2623698
2026-09-06T11:00:00Z,6.0,37.0,128.1675,8533936,2623040
2026-09-06T11:00:00Z,8.0,35.9546,126.9414,8533941,2622964
2026-09-06T11:00:00Z,1.0,36.839,126.46087,8533943,2622838
2026-09-06T11:00:00Z,8.0,34.84,126.7,8533960,2623006
2026-09-06T11:00:00Z,7.0,36.304667,127.366717,8533974,2622590
2026-09-06T11:00:00Z,1.0,37.4800328,126.7999056,8533982,2623681
2026-03-27T06:00:00Z,9999.0,35.074896,128.834169,8533985,2623414
2026-09-06T11:00:00Z,3.0,37.619335,126.71674800000001,8533987,2623508
2026-09-06T11:00:00Z,3.0,36.883421,127.20737099999998,8533994,2623747
2024-03-08T06:00:00Z,0.486,-25.97884,28.942852,1328993,230803
2026-09-06T10:00:00Z,6.8,43.46611000000001,-88.621109,2298,1285
2026-09-06T10:00:00Z,0.0,36.6324,-120.3822,24437,8416
2026-09-06T11:00:00Z,13.0,34.974543611,128.32436980500003,8534007,2623314
2026-09-06T11:00:00Z,17.0,35.183108,128.560665,8534008,2622895
2026-09-06T11:00:00Z,4.0,36.3682,127.31849999999999,8534014,2623756
2026-09-05T22:00:00Z,5.31083,50.97746200017343,11.326070000099067,11911,4741
2026-09-06T11:00:00Z,4.0,36.353251,126.589768,8534028,2622816
2026-09-06T11:00:00Z,3.0,36.592906,127.292253,8534031,2623751
2026-09-06T11:00:00Z,0.0,37.32953800000001,127.242271,8534046,2623257
2026-09-06T11:00:00Z,5.0,37.526339,126.896256,8534048,2622727
2026-09-06T11:00:00Z,3.0,37.277800000000006,127.0306,8534050,2622612
2026-09-06T11:00:00Z,4.0,37.382084,126.65466300000001,8534052,2622703
2026-09-06T11:00:00Z,5.0,37.657822,127.300702,8534075,2623573
2026-09-06T11:00:00Z,4.0,37.08156400000001,127.060117,8534078,2623037
2026-09-06T11:00:00Z,19.0,33.460229,126.91007,8534079,2623409
2026-09-06T11:00:00Z,12.0,35.94904,126.58341,8534094,2623436
2024-06-13T20:00:00Z,11.6,35.116866,-87.419726,19808,6893
2026-09-06T08:00:00Z,16.0,-37.463035064801,-72.324575155457,454,270
2021-08-09T11:00:00Z,25.0,31.5031,120.242,24546,8455
2026-09-06T11:00:00Z,6.0,36.479917,127.292417,8534126,2623026
2026-09-06T11:00:00Z,8.0,35.6782,127.920092,8534130,2623266
2026-09-06T11:00:00Z,11.0,38.224433,127.95858299999999,8534132,2622589
2026-09-06T11:00:00Z,1.0,36.814170999999995,127.152144,8534135,2622731
2026-09-06T11:00:00Z,9.0,38.247827,127.79066,8534147,2623182
2026-09-06T11:00:00Z,6.0,37.404167,126.72611099999999,8534149,2623590
2026-01-26T20:00:00Z,0.0,35.6787618,-105.939478,15264200,6215289
2026-09-06T11:00:00Z,7.0,35.2834576,127.2896401,8534157,2623329
2026-09-06T11:00:00Z,3.0,37.53403500000001,127.13917200000002,8534162,2622675
2026-09-06T07:00:00Z,3.0,37.972199999999994,-122.51890000000002,3553,2002
2024-04-12T22:00:00Z,23.0,36.10973430000001,126.9915668,8534170,2622941
2025-03-14T21:00:00Z,30.393,25.551222222222002,-103.50252777777999,1284240,10714
2026-09-06T11:00:00Z,11.0,35.0113888889,127.58111111109999,8534176,2623469
2026-09-06T11:00:00Z,11.0,35.923033,128.550652,8534188,2622621
2026-07-29T19:00:00Z,1.0,-35.34331,143.5341,1728679,304222
2026-09-06T11:00:00Z,2.0,38.013429,127.034161,8534192,2623451
2026-09-06T11:00:00Z,20.0,35.227745,128.901042,8534206,2623148
2026-09-06T11:00:00Z,14.0,34.88597099999999,127.50902999999998,8534214,2623520
2024-06-17T21:00:00Z,18.0,36.107179,127.490685,8534223,2623638
2026-09-06T11:00:00Z,9999.0,34.076677,125.09227599999998,8534224,2623385
2026-09-06T11:00:00Z,4.0,37.2837,127.44100000000002,8534225,2622903
2025-07-30T00:00:00Z,7.0,35.157731000000005,129.14379400000004,8534226,2623729
2026-09-06T11:00:00Z,8.0,35.798146,127.095423,8534238,2623156
2026-09-06T11:00:00Z,6.0,36.401526999999994,126.487455,8534242,2623767
2021-08-09T11:00:00Z,34.0,31.371,119.794,32894,10171
2026-09-06T11:00:00Z,0.0,37.792390000000005,126.987168,8534245,2622987
2026-09-06T11:00:00Z,9999.0,35.077711,128.784773,8534250,2623325
2025-03-04T12:00:00Z,77.0,17.896122,102.64,25947,8893
2026-09-06T11:00:00Z,10.0,37.564639,126.975961,8534251,2622837
2018-05-14T19:00:00Z,7.0,38.3108,-122.295,3563,2005
2026-09-06T11:00:00Z,8.0,37.298663,127.628936,8534255,2622660
2024-07-11T16:00:00Z,10.0,36.828034,127.104606,8534262,2623742
2026-09-06T11:00:00Z,6.0,37.36615,127.22856,8534270,2623738
2026-09-06T11:00:00Z,4.0,37.65292399999999,127.11586,8534271,2622827
2026-07-29T06:00:00Z,5.0,35.7268791,128.2823425,8534273,2623467
2026-09-06T10:00:00Z,0.8,52.46304000005105,4.60177600031704,4541,97
2026-09-06T11:00:00Z,8.0,35.87573700000001,128.812259,8534280,2623649
2026-09-06T11:00:00Z,1.0,37.4339,127.12930000000001,8534286,2622724
2024-04-11T16:00:00Z,18.0,35.151625,126.85329199999998,8534288,2622926
2026-09-06T11:00:00Z,6.0,36.98590000000001,126.93139999999998,8534290,2623390
2026-09-06T09:00:00Z,4.1,41.08444000010625,14.344720000250744,24420,8413
2026-09-06T11:00:00Z,25.0,35.1552633,129.0225679,8534300,2622938
2026-09-06T11:00:00Z,17.0,35.825174,128.743217,8534311,2623655
2026-09-06T11:00:00Z,0.0,37.545556,126.675833,8534312,2623802
2026-09-06T11:00:00Z,9.0,37.3715,127.5845,8534316,2622658
2021-08-09T11:00:00Z,22.0,32.77269999999999,116.83050000000001,17421,6277
2026-09-05T09:00:00Z,5.77356,58.96421999989496,5.727859999684153,35251,10612
2026-09-06T11:00:00Z,8.0,36.90523100000001,127.964141,8534333,2623403
2026-09-06T10:00:00Z,4.0,31.8794,-110.9964,2090,1164
2026-09-06T11:00:00Z,2.0,37.906227,126.73108,8534350,2622572
2026-09-06T11:00:00Z,18.0,35.11497,128.48581,8534359,2623599
2022-07-26T01:00:00Z,6.1,44.5884,-123.2673,742,428
2026-09-06T10:00:00Z,4.72,36.182100000013925,-5.411410000236899,1308686,4204
2024-07-11T16:00:00Z,9999.0,37.566459,126.59512199999999,8534377,2622555
2026-09-06T11:00:00Z,14.0,34.757839999999995,126.452808,8534378,2623782
2026-09-06T11:00:00Z,7.0,36.82066,128.61209,8534380,2623174
2026-09-06T11:00:00Z,1.0,37.275324,127.113744,8534387,2623502
2026-09-06T11:00:00Z,1.0,37.012575,126.426621,8534389,2622650
2026-09-06T11:00:00Z,13.0,36.576821,128.472886,8534410,2623677
2026-09-06T11:00:00Z,3.0,37.7481,127.106,8534411,2623134
2026-09-06T11:00:00Z,2.0,38.380754200000005,128.4635415,8534413,2622881
2021-08-09T11:00:00Z,15.0,22.5311,113.0219,32388,10089
2024-07-11T14:00:00Z,14.0,37.384904,126.931247,8534420,2623335
2026-09-06T11:00:00Z,13.0,34.907364,127.665394,8534422,2623255
2026-09-06T11:00:00Z,8.0,34.978355,127.75800400000001,8534426,2623247
2026-09-06T11:00:00Z,3.0,37.503530000000005,126.64794000000002,8534431,2623196
2026-09-06T11:00:00Z,4.0,34.941868,127.757069,8534435,2623354
2026-09-06T11:00:00Z,14.0,35.2258303611,128.50325827000003,8534444,2623709
2026-09-06T11:00:00Z,0.0,37.280224,127.11514,8534445,2623790
2023-12-09T17:03:08Z,0.0,52.368728756,-2.721801437,7515649,1939486
2026-09-06T11:00:00Z,8.0,37.04850720000001,129.065288,8534463,2622866
2026-09-06T11:00:00Z,8.0,36.286987,127.23791900000002,8534466,2623663
2026-09-06T10:00:00Z,0.0,19.060655,-155.579159,2268613,399045
2026-09-06T11:00:00Z,5.0,37.60666700000001,127.02726400000002,8534475,2623190
2026-09-06T11:00:00Z,10.0,35.81672600000001,128.528732,8534478,2622761
2026-09-06T11:00:00Z,6.0,37.36049400000001,128.12555,8534488,2622576
2026-09-06T11:00:00Z,19.0,36.0300245,129.3748446,8534489,2623545
2026-09-06T11:00:00Z,9999.0,37.449722,126.72416699999998,8534492,2623645
2026-09-06T11:00:00Z,1.0,36.37277799999999,127.417222,8534493,2622773
2026-09-06T11:00:00Z,3.0,37.4939,126.7701,8534497,2622714
2026-09-06T11:00:00Z,13.0,33.51733013,126.57045614000002,8534498,2622631
2026-09-06T11:00:00Z,21.0,35.515708,129.38451800000004,8534499,2623794
2026-09-06T11:00:00Z,20.0,35.497129,129.338806,8534502,2623166
2026-09-06T11:00:00Z,23.0,34.71005,128.58745,8534504,2622563
2026-09-06T11:00:00Z,4.0,37.3801,126.80410000000002,8534516,2622996
2026-04-03T20:00:00Z,16.0,36.305084,127.570789,8534529,2623806
2026-09-06T11:00:00Z,5.0,37.1591,127.07709999999999,8534530,2623510
2026-09-06T11:00:00Z,9999.0,37.50560000000001,126.759,8534533,2623172
2026-09-06T11:00:00Z,1.2,46.26927477861689,-73.54385114791316,15264205,6215325
2026-09-06T11:00:00Z,4.0,38.28531900000001,128.390769,8534556,2622574
2026-09-06T11:00:00Z,18.0,35.099849,129.030344,8534557,2623547
2026-09-06T11:00:00Z,2.0,37.0746,127.4244,8534561,2623580
2026-09-06T11:00:00Z,5.0,36.923449,127.75545,8534563,2623399
2026-09-06T11:00:00Z,22.0,35.114404,129.017251,8534564,2622841
2026-09-06T11:00:00Z,9999.0,38.290859000000005,127.179801,8534567,2622784
2024-03-11T12:00:00Z,5.1,57.39361199979441,11.91417999982569,25609,8782
2026-09-06T11:00:00Z,17.0,35.230188,129.120586,8534573,2623065
2026-09-06T11:00:00Z,9.0,34.965927,127.794191,8534581,2622800
2026-09-06T11:00:00Z,11.0,35.5211721,127.7244433,8534586,2623315
2026-09-06T11:00:00Z,1.0,37.6251,126.84230000000001,8534588,2622825
2026-09-06T11:00:00Z,8.0,35.17430000000001,126.9325,8534590,2622806
2026-09-06T11:00:00Z,15.0,36.688131,126.739314,8534594,2623287
2021-08-09T11:00:00Z,37.0,31.4753,120.31420000000001,237811,43423
2024-03-12T10:00:00Z,5.946,-25.835814,25.614534,1307031,226310
2026-09-06T11:00:00Z,9.0,34.6446579,126.7711918,8534608,2623671
2017-11-18T03:00:00Z,11.0,37.956916,-119.120979,5511,2635
2025-04-01T08:00:00Z,9999.0,37.48824200000001,126.92708900000001,8534617,2622798
2026-04-03T20:00:00Z,11.0,34.950357,127.48718899999999,8534627,2623235
2026-09-06T11:00:00Z,7.0,36.323889,127.418333,8534631,2623565
2026-09-06T11:00:00Z,9.0,36.3364108,127.3349525,8534650,2623381
2026-09-06T10:00:00Z,10.7,50.3642500001959,3.52272999998034,8044,3639
2026-09-06T11:00:00Z,7.0,34.766301,127.657507,8534652,2622970
2026-09-06T11:00:00Z,20.0,36.018833,129.365867,8534658,2622652
2026-09-06T11:00:00Z,4.0,37.676245,127.494701,8534660,2623704
2026-09-06T11:00:00Z,17.0,34.863611,128.690278,8534665,2622905
2026-09-06T11:00:00Z,19.0,35.544442,129.331878,8534674,2622764
2026-09-06T11:00:00Z,4.0,37.545089,127.13680599999999,8534675,2623424
2026-09-06T11:00:00Z,2.0,37.44116400000001,126.706817,8534676,2623623
2026-09-06T11:00:00Z,19.0,36.42928899999999,129.05617800000002,8534684,2623095
2024-04-23T15:00:00Z,44.0,-36.461054075054,-71.971435546875,1562232,270778
2026-09-06T11:00:00Z,0.0,37.7151,126.5526,8534685,2623176
2026-09-06T11:00:00Z,5.0,36.354444,127.383056,8534688,2623728
2026-09-06T11:00:00Z,1.0,37.1633559,127.3747489,8534693,2622960
2026-09-06T11:00:00Z,12.0,35.066944,127.751389,8534699,2623090
2026-09-06T11:00:00Z,16.0,35.180609,128.12178100000003,8534700,2623206
2026-09-06T11:00:00Z,21.0,37.48820899999999,130.9040474,8534708,2623178
2024-01-15T12:00:00Z,27.0,43.0483333294643,-2.19111111,23704,2732
2026-09-06T11:00:00Z,7.0,37.246927,127.056315,8534711,2623067
2026-09-06T11:00:00Z,8.0,34.82476400000001,127.73161500000002,8534717,2623584
2026-09-06T11:00:00Z,11.0,24.432132999999997,118.312256,8745,3864
2026-09-06T10:00:00Z,12.5,40.7955,-111.93089999999998,25595,8777
2026-09-06T11:00:00Z,11.0,35.832255,128.583743,8534742,2623542
2026-09-06T11:00:00Z,3.0,37.532057,127.002371,8534744,2623080
2026-09-06T11:00:00Z,28.0,36.824238,126.25722,8534747,2622936
2026-01-02T05:00:00Z,18.0,33.246244,126.56506,8534757,2623461
2020-06-10T21:00:00Z,24.0,34.2775,-118.6847,3364,1902
2026-09-06T11:00:00Z,12.0,35.245937,128.75029500000002,8534771,2623129
2024-01-29T17:00:00Z,11.6,40.85278,14.25139,24511,8444
2026-09-06T11:00:00Z,7.0,37.452386,126.90833299999998,8534777,2623048
2026-09-06T11:00:00Z,5.0,37.37382300000001,126.73289,8534790,2623407
2026-09-06T11:00:00Z,21.0,34.91826562,128.08430936,8534800,2622748
2026-09-06T11:00:00Z,7.0,36.730926000000004,127.804682,8534805,2622571
2026-09-06T11:00:00Z,7.0,35.14583,126.92333,8534808,2622578
2024-04-12T22:00:00Z,21.0,37.409493,126.678309,8534810,2622673
2026-09-06T11:00:00Z,3.0,37.332,126.86109999999998,8534811,2623270
2026-09-06T11:00:00Z,14.0,35.5452909,128.4883674,8534812,2623046
2026-09-06T11:00:00Z,8.0,37.3536806,126.9449892,8534820,2622985
2024-07-11T16:00:00Z,30.0,37.3468,126.7401,8534825,2623108
2026-09-06T11:00:00Z,1.2,34.1553475,-118.1031319,12247608,3420999
2026-09-06T11:00:00Z,5.0,37.455474,126.692888,8534828,2623186
2024-04-12T22:00:00Z,24.0,36.759735,126.732312,8534833,2623412
2026-09-06T11:00:00Z,15.0,35.063038,129.080909,8534834,2623126
2026-09-06T11:00:00Z,15.0,36.114033,128.335603,8534835,2622812
2026-09-06T11:00:00Z,9999.0,37.23304100000001,126.149272,8534838,2622561
2026-09-06T10:00:00Z,3.8,41.266192,-77.230933,29135,9520
2026-09-06T11:00:00Z,11.0,37.609158,127.163109,8534839,2623442
2026-09-06T11:00:00Z,5.0,36.125022,127.096762,8534841,2623492
2026-09-06T11:00:00Z,5.0,38.1466058,127.3124628,8534842,2623512
2024-01-12T10:00:00Z,17.1,50.6408018273658,3.07477152078998,9245,3937
2026-09-06T11:00:00Z,7.0,34.80593,126.391767,8534849,2623251
2026-09-06T11:00:00Z,3.0,35.30324100000001,126.785419,8534851,2623028
2026-09-06T11:00:00Z,17.0,35.202363999999996,128.807221,8534865,2622831
2026-09-06T11:00:00Z,2.0,37.448806,127.00232900000002,8534874,2622918
2026-09-06T11:00:00Z,15.0,33.539831,126.64412,8534881,2622944
2025-12-09T23:00:00Z,14.1,47.22249999996339,-1.537500000047987,8140,3670
2026-09-06T11:00:00Z,6.0,37.6104714,126.9335038,8534887,2623052
2026-09-06T11:00:00Z,10.0,36.66707,129.11228000000003,8534899,2623348
2026-09-06T11:00:00Z,17.0,35.0866322,128.86390000000003,8534914,2623363
2026-09-06T11:00:00Z,8.0,35.83433,128.541083,8534921,2623180
2026-09-06T11:00:00Z,4.0,37.539109,127.214608,8534922,2622594
2026-09-06T11:00:00Z,20.0,33.292471,126.162165,8534923,2622565
2026-09-06T11:00:00Z,9.0,37.1146,127.6297,8534929,2623184
2026-09-06T11:00:00Z,1.0,37.350901,127.35236299999998,8534930,2623571
2026-09-06T11:00:00Z,11.0,34.980817,127.583116,8534936,2622644
2026-09-06T11:00:00Z,13.0,36.58667,128.18591,8534939,2623138
2026-09-06T11:00:00Z,4.0,37.284067,126.97989200000002,8534946,2623696
2026-09-06T11:00:00Z,8.0,37.735582,127.040421,8534952,2622791
2020-09-14T01:00:00Z,7.35,51.511403,-0.089336,1296028,223724
2026-09-06T11:00:00Z,3.0,37.549389,126.97151899999999,8534961,2623393
2026-09-06T11:00:00Z,10.0,35.911047,128.59975899999998,8534966,2622733
2026-09-05T22:00:00Z,2.938,50.653233999948775,6.2810079997441814,23618,3047
2016-09-12T20:00:00Z,6.3,45.339,-118.095206,2273,1267
2026-09-06T11:00:00Z,1.0,37.476221,126.86981000000002,8534982,2622995
2025-07-30T00:00:00Z,16.0,35.325306000000005,129.178434,8534986,2623383
2020-09-10T09:00:00Z,4.72,51.52188,-0.120434,1296335,223810
2026-09-06T11:00:00Z,9999.0,35.846501999999994,127.062725,8534988,2622845
2026-09-06T11:00:00Z,12.0,34.9903577,126.4762299,8534991,2622704
2026-04-03T20:00:00Z,14.0,36.767778,127.605,8534993,2622877
2026-09-06T11:00:00Z,13.0,36.782917,127.0145,8534994,2623559
2026-09-06T11:00:00Z,1.0,37.390588,127.077838,8534995,2622793
2026-09-06T11:00:00Z,15.0,35.869596,127.074632,8535009,2623218
2026-09-06T11:00:00Z,6.0,37.3125964,127.81716860000002,8535015,2622642
2026-09-06T11:00:00Z,5.0,37.572025,127.005028,8535022,2623321
